country,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,pm2021
Faroe Islands,2.479378952315843,2.815638566057084,2.743188343872842,2.7289828661767217,2.835245684498376,3.5331609981199796,2.529648991625363,2.4147788839514615,3.0726345923773715,2.4702903349854726,2.832695906682618,2.985479191591181,2.696975303366946,2.7339683387455134,2.1568862160314475,2.974901512561955,3.490659075371731,2.5631295932319262,1.9068620748589984,2.538925183729277,2.66067915740899,2.726070543496838,2.4473376345923774,2.5520470859682107
Fiji,1.7657748349108273,2.623577148171165,2.6490067712268686,2.4723412260190374,2.499827779690343,2.392626102643662,2.5244893524748844,2.5398464681870814,2.441711148716619,2.814641945392034,3.7305115640662234,2.6676486696741137,2.792481769773816,2.9861914140217376,2.625106128753907,2.7018873369786336,2.472486721331265,2.7709457027634836,2.532613002812216,3.1904629203235166,2.9375123844822886,2.7733596261406466,2.27505730617391,2.4389495880035947
Finland,7.046387609470641,7.361052618272627,6.3342899795124135,6.538511954084941,6.539459355231827,6.915896074088744,6.657036937564612,6.583258477213307,7.816498634130308,7.0017143821837315,6.0741100796987855,6.481190014998827,7.237808581116868,6.232719728595802,6.300270717186471,5.651882337164168,6.546054148933384,5.1924940701780935,5.041578476729651,4.395799963982298,5.297465733259783,4.534182463189487,4.422445609330307,5.13724609489144
France,13.601961928984768,13.01449152582933,11.728129178234598,13.372617310200964,12.546635526127105,13.174900135285053,11.268042760935721,11.78163655635794,11.622032803805759,11.668068344772824,12.129037203328881,13.562089486621602,14.492302604632066,13.896082251928828,12.154037211864601,13.039628605518317,9.633959892880382,10.387636053268743,9.856971705889109,9.345569356865253,9.280658128193577,7.92327600998289,7.698821888742508,9.171451293295608
French Guiana,4.33159276610785,4.7810908013555755,4.542272563464617,6.524577422328179,5.63622026016508,6.013814807371113,6.2779204465913105,6.277570637522263,6.141226705384183,5.824948299640315,6.6867965181956155,6.734056607042614,6.1167481444006295,5.797570637522264,5.937031803344584,5.508102645311969,5.08254360918409,5.439517266949887,5.5003141871054035,5.5335213419916425,5.3617019190120105,5.6582540386574545,5.196593597749025,5.79101079054424
French Polynesia,0.9875316773065335,1.1822485725723195,1.2910723721635802,1.384782799233087,1.5588552767418833,1.58687402819038,1.3339925836967743,1.680196110654615,1.31088296146472,1.4258939384362557,1.127233887449171,1.2346522554410804,1.1672456861133935,1.0472984008596171,1.2187551987864231,1.2437655858247476,1.4104806270147272,1.406910014116259,1.1785677685776288,1.1879520468575524,1.338299138276131,1.411837220571814,1.4122527863809702,1.3959996628953077
French Southern Territories,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,19.478609265823696,15.845046809485984,21.50952557342224,23.002945083104894,20.50113067708546,20.701119743675196,22.5614313019584,18.223158530496967,17.843355503127878,22.277408961795853,24.969194866302836,22.197428202841547,23.863717719545292,23.524861622105334,22.705462459103995,25.071170783820136,22.134092226169667,23.80553092684143,24.34958408253539,21.52102443419602,23.160647091032274,23.019690777690396,24.5306203854093,23.57266423936177
Gambia,6.771679166838445,7.124601257733986,6.630251682709623,5.502362946999121,5.002162702628502,5.800765839578888,5.457694616461809,5.977886434259365,6.4900277578565335,6.062017018053253,6.23685160125275,6.744472426304862,7.081772864894399,6.223938833952566,6.489716921510095,6.257394277088374,6.182549446088734,6.851421245746506,5.900228622894093,6.280599047797244,5.503187677450717,6.649728831972774,6.856375681091358,7.055487266587323
Georgia,15.819302247205611,14.883037144427949,15.303508666180496,14.828680406221881,14.987546311259742,14.793009050297385,14.020879000337827,14.617944391974637,14.533687124206999,15.36674380946503,14.606141734665371,15.30900036016034,13.43750758894783,15.976844081838824,15.95291687848588,15.442912217109686,15.810939575895976,15.547902969475297,13.800011911277933,16.25105092918931,13.725019057638647,15.221331316245951,14.733038445796478,14.495831726755652
Germany,15.044881934807902,14.308786551110694,13.523668090763843,13.553142293537555,13.975661095097287,15.088369008257846,13.718585987283953,13.717078426937997,14.160844684235103,12.289665597031822,12.5946699664593,13.844969203909534,14.715426921204926,14.094893215624795,11.59720428260111,12.549128801456684,12.17940770972222,10.977977226840729,10.894164640277767,10.94387809686107,11.0244564633176,8.986473369630726,8.081783711292722,9.341064239279577
Ghana,12.419750952057623,11.810899013992795,15.10462954031184,15.083138478718483,14.25730481650986,15.138587096375051,15.407647028290288,15.653004695095639,14.689723917673426,15.136110791326848,15.830894972523264,15.160868162716708,15.17337289910865,14.849282806973044,12.894991232191936,12.175640626590178,12.344480294549353,13.000455614827692,13.619814121788517,13.472767897461438,13.27952560138706,13.338570862752436,13.25811588422806,13.122283123423355
Gibraltar,9.85,10.05,9.29,10.22,10.990000000000002,10.14,9.92,10.13,11.02,12.22,10.3,12,8.62,10.24,10.37,10.12,9.22,10.38,8.36,8.86,10.06,9.66,8.59,9.7
Greece,14.942589741169394,13.733564452730741,15.305427549001022,14.711923998380506,15.54924321452561,16.666784534297545,13.665627304808151,15.284037019385861,16.294194932507644,16.608519067883773,14.633347279293051,13.269663946427523,10.155536789842253,16.240339963888214,14.81391118565618,11.265017043709026,11.571013372549276,12.417848265138632,11.773576815211243,12.082553512113327,11.450264253908298,11.00822094379719,11.417830790795033,11.828118488334225
Greenland,1.516608387138017,1.5649456625966887,1.4228149971233137,1.1677469155532825,1.2255561593044813,1.3623230838074538,1.5397669884293295,1.2651515054657034,1.2280515246436106,1.243450744742057,1.5767854631464555,1.2582656779390142,1.3268219011698523,1.2827299750687207,1.3759214984338044,1.2802854311832768,1.458990602825545,1.17783609282107,0.9801850668030428,1.2653921881991945,1.0141353960237804,1.3082509748769418,1.1489685482324363,1.2491290033880968
Grenada,2.3445547740976687,3.0910384975814775,2.559117026210918,3.151639767897542,2.5133585755800194,2.8558489440852686,2.7756629402799993,2.9906538057419803,2.779030224435126,2.6075103887621514,2.830454360440351,3.075686510227843,4.086541938415229,2.955374137425101,3.0483698872618157,2.4405759965165696,2.27620069479284,2.511208882746609,2.7733708811752793,3.014864780439783,2.5171174616396734,2.616874000170385,2.3676760410060296,2.610833751408044
Guadeloupe,2.42113472574771,3.427654260015451,2.879501545083324,3.0881571570466835,2.3569399348857742,2.8227692583600046,3.0662413364970753,3.3541860169959166,3.252203619909502,2.5915224037082,2.695346209027701,2.9676356086524667,4.190128876503698,2.9378842015230107,2.7126754221388367,2.256094277673546,2.4724655115329432,2.2552570632380533,2.6610883180664384,2.7354304988411875,2.410750082772321,2.617083296545635,2.5996913971967777,2.7743353658536587
Guam,0.7892757339346658,0.8048147205198615,0.9241767141307049,1.0607057775191402,1.1995677317281639,1.4318218189092362,1.5006681336267254,1.4677520958737202,1.5561697794104277,1.3389415458849347,1.2423373765662225,1.3600785005485945,1.1751437560239322,1.3807559087575092,1.7681693308358644,1.545905908454418,1.9863821249098303,2.2356413100801977,1.205109809840756,1.3995750665284572,1.1451750350070014,1.337214291343117,1.0674353658610511,1.3288647426454987
Guatemala,27.955500693304028,21.175802282137017,28.748466945076217,26.186912104127018,25.43153796157755,30.747517255027454,24.11458415635234,30.660851393782153,27.198563084230965,28.685988434455663,27.465745710527884,28.596461620561037,28.152471464093427,29.312821085153686,28.624009175138003,30.213037141110803,27.991323274932526,27.219662755613303,28.465398293123464,28.17280889867832,25.73659708017612,27.48144829088533,29.62330790634365,29.048556621514614
Guernsey,10.360920940266979,8.862832936311744,8.033717020989707,7.870019626350247,7.865903636118476,9.215922813010321,7.6129905463915986,7.600080303234602,7.926283728107631,8.024618035267503,8.938658366668164,9.102653302770161,9.852297032076349,9.789532713080737,8.657096498719044,9.393539035462267,8.024379822314112,6.782157250513131,7.40350352824846,6.8245572085636805,7.634320793443901,7.308561882931068,6.299547695027491,7.968788559785458
Guinea,15.16757402630247,13.533827717066972,12.458056652473081,11.132611148867582,9.814167512019115,11.46153332762297,12.096252690409061,11.675010056698271,11.138629016778776,10.776807754817884,11.374649299610518,13.394481463413719,13.175529352147935,11.736175592702782,10.867496620674284,11.731073613499548,11.756879675684766,10.814177092767023,10.954727735292195,10.952507616768834,10.530525886072644,11.28299899370495,10.8547822515375,11.202004334039938
Guinea-Bissau,8.590060965794134,8.90314260808816,8.52697460994833,7.4145539959450835,6.468378185724461,7.69372845628023,7.757498266612376,8.003507839962293,8.472356839016426,7.796566156487814,7.9037231535344805,9.266799761376442,9.11732037737874,8.129328497734233,7.92239872965571,8.056694616555719,8.32184156784516,8.21356751163395,7.471889487201339,7.657253514384224,7.121002371505738,8.382468433406878,8.45694306176752,8.573280879287832
Guyana,5.593517275498743,6.485663435310477,5.52612621008718,8.368112197143926,7.162498662887094,8.428209498850084,7.668207921056854,8.282234930737552,7.552138712092849,7.232181713643899,8.301494718404022,7.828230785687544,8.856642603091405,7.370673690966465,7.457030686741189,6.795042533561534,6.3519602610044394,6.578393151307696,7.045671979461946,6.28190430282933,6.148902029737391,6.439987939241589,6.320738420602236,7.144426365192277
Haiti,8.054198837829222,7.763710940444651,7.523452390142801,8.59555869752589,8.579190232352415,9.27394215666418,7.9310565145957055,9.7983476703453,9.222816174300187,8.721010364717818,8.504834452423747,8.841904024638456,10.320067873825092,9.26441776570034,8.804817236020755,9.0545158626865625,9.10117401046099,9.273561712848636,8.607490664760595,9.20018165321427,8.93433005522945,9.367029960682734,9.313780744257945,10.085533979145229
Heard Island and McDonald Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,23.136502887820328,17.425486365612706,23.122027265767116,22.303296159153852,21.85691957453683,26.683892545715764,21.608182507752844,27.62397775821964,24.357975287364223,24.233065686688143,26.215312734421925,24.219508549606577,25.131638634494706,28.782883947130312,23.642501742187225,27.173351101423226,24.50891654106879,22.802052796006414,22.885270701738406,23.823278556833113,22.307760213169818,23.646099197691633,29.660545094078113,25.139281996525074
Hungary,23.709751560837866,23.356412832789562,20.939809813688097,23.3134193271042,23.77416486451739,24.877311603676315,20.90760139010171,21.871975381354584,22.472590608036928,16.256078625264387,16.33973871978563,18.65538677259601,18.879260973036256,22.190289003321613,18.47734931289837,17.82472410544523,15.918275568467063,17.745757755168253,15.527155120630354,17.59249776090896,15.91401940864154,13.15937014613107,12.879366629357904,14.085072511608073
Iceland,2.9430501330034766,3.1021804463872895,3.014847901667497,3.2086848868419633,3.4326651134582704,3.371354864084257,3.5181606489849107,3.0823787506680196,3.0861588716021067,2.967265952911365,3.038395251505672,3.363105796309529,4.618116364531606,3.337387007091517,2.9687002588013476,3.497774038201721,3.661200964350265,3.054520797180206,3.1329051802302192,3.416095162036064,2.846696139596606,3.5161860427412526,2.567498754030636,4.0953418159327954
India,35.01092023774884,34.96237051114573,37.93449612063183,41.880285903666476,41.97932062848672,45.31282066809073,44.87867424117859,45.929031698922834,47.79260578534736,49.53780023022522,52.90528759090483,52.44329278588162,52.56948630344624,56.389687327755226,51.362627219218254,53.57520651181545,52.13173923118397,51.930166009221715,55.19368325317734,53.347743910681295,53.761302715339035,55.93963095939421,56.24398574968536,58.70152986995016
Indonesia,13.404114464325609,13.833892691008241,14.86238766321603,16.039979903479107,19.513162527906665,17.0502101880881,19.343773346406778,18.769788355867135,22.89787359232767,19.245985002812454,18.153915505562697,20.63681643897115,18.88338835158158,20.365395021246076,20.613982372512183,19.791005654293688,23.608267375740834,25.07519748139331,19.75854820674421,17.356052673708067,19.31134475628064,22.402317104460305,17.830349729657762,18.760978870452814
Iran,13.690198086434949,12.770880264234233,15.572401586164128,13.574441712765811,14.687973187556254,13.35763818716027,13.071845376959537,14.335220654756814,15.386872097024378,15.294243759200635,16.37253829842908,16.978502862468716,16.514390773480915,18.19696474026998,18.142989166633896,15.561033357160847,17.284409111492824,16.40751867820636,15.669155419174214,17.856202761514517,16.790659988663723,17.568911888126962,17.331345324307414,16.62277237915742
Iraq,17.954060987208358,24.471619050472853,24.69165381388484,20.00079769777145,20.058620665075747,18.195059212741796,17.854007513844742,21.276824933466017,20.535030578025715,20.925071999565358,24.954470704074364,27.53826992246763,24.861712140667116,26.581153562171444,29.0156218753532,26.003063694423194,24.5750557001803,24.78888873460792,22.708463391055517,25.038163387884982,26.48232024511959,23.29692912760216,23.514104890191337,24.619517198599286
Ireland,7.0388265398952825,6.600180709340597,6.390538393518686,7.676629075455676,6.9311764003291785,8.407013191793807,5.9163123175299095,6.584689329553177,6.337582082427411,6.843100226817316,6.52379007474182,6.335890923843608,7.545006547324475,6.45588282976598,6.246294495031877,7.319632139500015,6.091194919562864,5.379181550599133,5.780131073892598,4.935269318190414,5.645411062091887,5.9743971086664756,5.312290331339608,6.449654247917656
Isle of Man,7.399114784019469,6.666142544897361,6.2149393857455095,7.135091935374839,7.012320692219292,8.694344622456567,5.427476171162036,6.039349579756192,6.517566529214268,6.668855201784628,6.396906194371211,6.373164785146128,7.032545010027265,6.882346605376417,5.9728404200184775,7.475822911737534,6.311301741814822,5.984570855584849,5.762438653417157,5.358743662543095,6.296302417810225,6.392813042204647,5.5580503165911805,6.455810180490773
Israel,10.130433719159333,10.521041083632216,13.522773893505189,12.277966699680922,10.995849746006128,10.606818420920064,10.148582406550316,10.570703474637945,11.35654662566422,11.138851382775554,10.737290952069959,11.308762971813742,10.86260231270707,12.107345930475756,13.440613690705902,11.516907125366913,10.517221664863026,12.830548005156341,10.47765958614337,11.876802281491956,11.87381458582402,11.383531502076659,12.405566055048348,12.554164741584739
Italy,18.072052326190054,17.06775843191881,18.150146167398983,17.509277597623566,18.721742766671255,19.130386176394875,16.432706003464503,18.214871422828445,19.479951773012544,18.280161575256173,15.895142201951433,15.920817735259673,15.673377239928232,18.49070609796922,16.36148456285055,15.323745397542826,12.108676686505005,16.07982285070318,13.377730244586477,15.402821813608512,12.643099421933773,12.028675063468176,13.385245274166161,12.981734212749865
Jamaica,9.48530592905318,9.904266145447018,10.03923692207292,10.169946221373166,11.193052491389668,11.636923560680547,11.482251274300106,12.9693266190008,12.8715350788298,11.233205303187114,11.782156190525475,11.640122506741644,13.194640878081177,11.898608418286672,11.920020239306803,11.343154277278504,12.207956146251991,11.735599830237064,11.763849302692634,11.338490029841477,11.26666556701683,12.41893351215221,12.730997468649198,13.015500912062514
Japan,11.785968917595927,10.562618714926165,14.881312813507762,13.450088306197399,13.016986549990808,14.170417659975504,12.628598569567215,13.509326938772237,14.101900702957439,13.211968446116387,14.409285629823822,12.802805017323369,11.486494287351668,11.802778562046553,12.643353485687367,11.794240653803326,12.828041056639204,12.185682599552957,11.582267740015212,11.493995687327473,11.382756417740756,11.247441693521447,10.73226547206818,10.67547839462635
Jersey,10.803162145033017,9.581295258929119,8.443855212315745,8.608456340850081,8.284315621613885,9.320973667532149,8.060145257906896,7.870215893525239,8.395210169075705,8.631983419540818,9.516427330157628,9.773372620775664,10.309316848281643,10.580561711610411,9.447934700386401,9.947730869094105,8.342733731318873,7.516207654406804,7.9322974464866185,7.265584813853168,8.208453376403002,7.35510365342547,6.314142150348578,8.443950176844602
Jordan,13.532353311565668,14.006862972761706,17.127239809351178,16.45623335969524,15.068905109047572,14.947756066827893,14.022772092912437,14.581100009072404,15.085761778778084,15.53287589040167,15.472352176140307,16.23116291475329,15.031130388803001,16.91712172786264,19.625237774932852,16.045152144249425,14.557922908375113,17.84730289831299,15.385593311529012,17.301789079389053,17.386424650918556,16.567775649478886,18.360399206027008,18.60094174507272
Kazakhstan,12.672548631263934,11.863684933489969,11.771536991436982,11.529424079960858,12.619639934618597,12.569068556109407,12.471758053785017,13.432381444243939,12.429056630176461,13.86641496250172,15.515377195367266,15.107531632223788,14.299611593704961,15.104283373593946,16.95591623236338,13.72028019577008,14.121196260294308,13.686769976080583,14.114410283894468,14.956388536409351,13.873791752456896,14.831328803339076,14.461479622144708,13.279055803971355
Kenya,11.237114767872939,9.708303971341783,13.453316003016312,19.07437734346685,15.664444472934232,16.16749458699645,16.266138711680888,15.91243288889327,16.856594236389533,19.540154007668395,16.72079400535486,16.720593180134752,18.503794396578652,18.55900851445161,18.55264853871294,18.78505806187028,16.755750634568795,17.181573117795722,17.16115322428676,15.177814895086147,17.052209423205806,17.41681748504587,18.86637759335484,17.441673085995625
Kiribati,1.07,1.01,1.16,1.2,1.68,1.41,1.46,1.71,1.63,1.26,1.15,1.64,1.2,1.06,1.3,1.4,1.7,2.34,1.31,1.21,1.42,1.82,1.3,1.04
Kosovo,25.856359611802134,24.999764199679834,24.450445917930303,24.480601914887114,26.767952939372957,28.13758805223135,25.547702223504313,26.625394156315984,29.447086402975653,27.423203497281797,26.057017832884743,24.828463020056752,21.837379757632696,34.430145934140604,31.132552029628084,27.832109799152818,24.740911567888272,27.327146018558462,25.01641632713941,25.22900596673729,25.445944130912938,20.958651106158825,21.75590193234038,20.785653883661826
Kuwait,13.827284671319502,14.546482045688476,17.67750054886091,12.960683689713733,14.638025465817675,12.04243619512678,11.905961300406771,12.438328689466287,14.771077115871263,14.598700775645922,17.015971032100975,17.911302824748795,18.17157430248165,16.590674316730446,19.133287701762434,15.356795871237395,18.35978637104459,18.54291093241255,12.804537168262986,17.477269243428864,18.610093052267832,17.722895554342877,16.913533169632732,17.16327691386388
Kyrgyzstan,13.489631531195341,11.373735356305977,14.31663223814693,13.72396628703389,14.977760752913628,13.543034908875569,14.083103342604291,15.290667634622155,15.046327724352716,16.048824911996075,15.08846626988641,17.062854626033815,14.014794849915399,17.106529090107127,18.711608250349144,15.785090396086435,14.47376492127948,15.050617180281824,15.602085159143902,16.073162343520746,14.898457410920535,16.18173219098287,15.208068832025653,14.730696461065541
Laos,25.100935406325583,21.288761757496143,22.058836597797505,23.92138615730948,23.6079278324913,23.549015331753907,29.874648637979202,29.41042884245877,27.7747838695949,31.40733373591576,28.010583592650494,26.780838719387585,30.714238924330658,28.004496492371125,26.36138745301742,28.650185777393162,29.238439847812256,26.063463257462438,29.02920926789341,26.216349296788753,24.35669638718703,27.016335150660282,28.163709474890656,27.15734385929244
Latvia,18.68034565665565,18.932104379712836,16.46025703267569,16.67421854556175,18.606265558826568,17.88889460239989,15.968314003159108,16.59826798303378,17.97077868376201,18.740901604947837,18.24686137257687,17.71634333143959,18.837722810789177,15.373152572263539,16.39186881305306,15.85773346309782,16.608024814499192,14.3811854943532,13.133473502651242,12.813361561951245,15.598100435130668,12.75966179458045,12.222443279146438,14.057893511345247
Lebanon,14.401285842960073,15.12452741745653,18.606163517118645,16.992982967593225,15.783463326533322,15.567494455579544,14.313236363798568,15.186767305497566,15.40319469638846,15.715120923215393,14.677092959246858,15.75441817122677,14.03482330050957,17.446317092278587,18.61605623687826,16.81099198206753,15.546635219097126,16.85440421270221,15.460969326931146,16.475382887169392,16.090469218884337,16.591616593412912,17.174743372302878,16.81133310104921
Lesotho,20.67307660180953,21.55725383601749,21.69141563702058,24.048259957840106,24.36421116979925,26.136342091527773,24.673712763200694,26.910973481903774,27.530076021973134,24.590889276978015,25.518079666396506,25.707930232173478,28.2131994609635,25.697250858727593,24.054952799847094,23.406641327540484,22.996844697575348,22.96048063015627,22.767096205058085,25.40807684072786,24.042888775249533,22.276453303413405,23.739038661579542,23.1065037840987
Liberia,14.067168804735015,12.398969980341274,11.639609788897374,12.029777014392568,11.426852913680824,12.55040432300008,12.129536802672975,12.80992514916403,11.95861765493365,11.52378808571964,12.524798642515767,14.791723612073831,13.023956180844602,12.615441038416286,10.898763347298987,12.08653347359704,11.680279354852232,12.073067354588208,11.650439590012654,11.220008898036106,10.958073770066365,11.971607974818342,10.929012676420752,10.483653841520944
Libya,8.58454798747592,7.849779875916142,9.060651975159233,7.345165824362652,7.120061751979972,9.006421641730821,6.658407914720164,7.644913450245121,8.003781699594915,7.4338556694228,7.037744360171987,7.275266195254465,6.075845334671764,8.01756695856287,7.712314800835796,7.799056354787792,5.810684419444403,8.14150774013663,6.338172620451283,7.386628276762107,6.399348001987651,6.35382376075757,6.834003014897519,6.775242897929551
Liechtenstein,14.74236033770433,15.00418537812107,14.162302856116401,15.069716441273833,16.253556416638865,16.78015781775257,14.161548410274834,16.043470707485437,15.955395570838357,13.624510508352795,12.657574995509252,14.271879699248121,14.97545356565475,14.243935179245042,12.282012882034438,13.386480535810517,9.928425158459287,11.77649080037979,10.647046113577458,10.738875773050374,10.662178654828196,9.142182760655906,9.604608278375117,11.084182811978753
Lithuania,16.942597880273723,16.16250390222505,14.377775906956051,14.189766379292216,15.999564116573508,14.949886469322848,13.900996250691259,13.625132118586324,14.992497339182398,14.301226053102726,16.519324722306564,15.793980516728011,17.63981400654386,14.892242003989473,14.780650147032075,14.527647667537435,14.804446348878656,13.059534341240589,11.420859987316616,11.624876418165057,13.144589820901611,10.965941239555484,10.265152276239537,12.233696273158335
Luxembourg,15.345157979507482,14.247644208202972,12.240388312326436,12.210289177771882,12.346340168881955,14.108142188620954,13.205742928323284,12.810690127203054,12.925870413947596,12.637418231653044,13.463616488203538,14.55887730705653,14.613247123685074,13.893038195452842,12.276749626773707,13.89324390554039,10.945489762375335,11.123414231734674,10.510867486220846,10.060895680307937,10.02676069405177,8.13669345837526,7.492901039696207,8.610514243822339
Macedonia,27.93421007274873,26.397362687538003,28.971349844365925,28.309411189521693,31.38745186522688,33.216920964115246,27.850619276927716,30.06712755013238,31.97668406258947,30.39147658743692,27.509858172286613,26.22851099768542,22.075180909578467,34.277616584050186,31.166335413014018,27.650383946129242,26.155180810523593,28.42448251610703,26.018193493792797,25.95060511208059,26.519057752293946,23.08302807922692,21.309967821316327,22.89131908546879
Madagascar,6.3364232886234415,5.6791324558567915,7.431424326716744,12.61886466898021,9.349953741687461,9.982824712213011,9.414416703302216,11.081373877387309,10.189972306696546,11.858112166719645,10.29599294854845,10.984944305884154,12.20751292020586,11.416883988780645,10.672727964104539,11.364102819979092,10.40600753872653,11.377302433892233,11.134977139891264,10.413569572138226,10.312413859127075,10.479280010201933,8.606497042281696,9.933925693737066
Malawi,15.724670272635391,13.368231533877525,14.3701711467287,22.407940425153058,20.355122495744702,20.486234651290047,19.13694081112414,20.320231855553477,19.148239929299393,23.64039247120039,21.65633379698602,19.788412903732365,21.119204418357402,19.737759601105797,19.83595056545665,20.107708339759508,18.771425044495835,19.53092735561537,17.287839368129085,16.876489212939465,18.631839422609694,20.110926007120135,15.688681049981554,16.158767315620192
Malaysia,12.696241717890631,11.481872172461227,14.641996262213787,13.594469384362503,16.99471151980059,14.841381432755922,17.55259392202414,17.01852152608935,21.675771707056644,15.304599589126092,14.635185114508406,18.94125665160009,14.043426336993562,17.270213821271653,17.491165890190732,18.520720644520118,19.637530403406753,23.81362904080121,15.163026957212358,13.87626603634737,14.89262220252224,20.015716793704502,13.2783978971721,13.740739542375204
Maldives,6.71,8.41,9.37,8.97,8.390000000000002,10.12,9.42,9.01,10.05,11.81,11.12,11.13,9.97,12.81,11.32,10,11.31,9.22,12.1,11.109999999999998,11.16,10.27,10.21,8.75
Mali,6.265390499559024,6.485886633466912,6.164559965731937,5.246611004092444,5.131461015703346,6.248332408172485,6.1023519371516235,6.380224783766846,6.061297441665163,5.654275903741652,5.877096638485048,6.587773469031102,6.905517542004025,6.549289681248951,6.382404698657351,5.5600308633261735,6.381890312373006,5.834676649324539,5.506261223208442,6.1318813432500505,5.774288512206159,5.891075833996719,5.606675765683266,6.79444131435004
Malta,8.472797886481457,8.367492334618282,8.332120762993487,7.672559550711153,7.948840710709381,10.269838894058221,7.3309098763791045,8.32977240905667,9.055280739066863,8.361147857680889,8.011939873277504,7.72700859586158,6.040946497407949,9.184093712614647,7.958208560414729,8.14132387345474,6.292195356462405,9.097256169967656,6.0584386547919715,7.274908436350747,6.485362576986131,6.427336014001507,6.662281580929594,6.3317875625858475
Marshall Islands,0.8027074312980472,0.6689461282436452,0.7974916791847073,0.7394733586639569,0.9336137374451415,0.9017825689964949,0.921119554652293,0.9617890489234485,1.0148979411504817,0.9346246060498954,0.9163571028835675,0.9766407469588525,1.1644693823451444,1.0149138464257312,0.9033239079850373,1.0353191364024625,1.1861282436452534,1.1428008011546051,0.9655052870313099,0.9131386409825925,1.2304117699036847,1.0373588406821597,0.9490412653530087,0.9782000530175841
Martinique,3.1496973531827694,3.9546425969517625,3.334104177611624,4.047898277928871,3.0301306428813994,3.7236853715383695,3.6816478244085373,4.41979310765194,3.908631921445924,3.381820292749189,3.717101765609081,4.069981975287858,5.007712312823088,3.7041265851442704,3.727202512430085,2.9178402563514614,2.846633152118702,3.0890485506215764,3.6850184455790114,3.4759670504779017,3.0267454800349465,3.161118954392544,3.0897295712672737,3.238051792747738
Mauritania,3.3484418525868436,3.587315794308444,3.267970239162777,2.877267450931217,2.8158407708694515,3.567787191447356,3.1430007110678218,3.169333081081659,3.290261782802074,3.0415923958028044,3.099231502394447,3.3248558350089357,3.574053154628332,3.3083767288838857,3.550736098575483,3.039410336194616,3.2336013276506232,3.1304517249105577,3.1193316302700063,3.323750520663981,2.977344574814979,3.2720654527480124,3.18605065009485,3.801279229480493
Mauritius,5.346586080055654,5.391128274756329,4.9233397177614995,5.327902148063996,5.223526413767674,5.256194982824744,5.7266422336641,7.174144140781865,5.6400251172261635,5.966955926545736,5.7315161474280405,5.824786134096877,6.4063166203633894,6.617193879607499,5.9457875537986355,6.2095331778777325,5.824197973006259,5.807607503967253,6.291622953487226,6.2680468053724745,6.912976604031594,6.583921429733721,5.495293666279023,6.067714705632081
Mayotte,8.159283106500428,8.138231160178929,7.940361777862377,8.366699229085372,7.049563909774436,7.92933903112211,6.695859788712287,7.936837384600742,9.075193413914533,9.28938970210336,8.083782887598744,9.803755096602266,9.157021985343105,9.677082782906632,8.474769620253165,9.900462815266012,7.151171371466641,8.039179213857429,8.557136156847816,8.781895764728276,8.427602550680499,8.879239211953935,8.431465879889597,8.007995203197869
Micronesia,0.8518253958128676,0.9948477348404627,1.0122692420550374,1.1060761899901765,1.4289546202620467,1.334508630697983,1.4240689945523903,1.2864039396297666,1.423938991873238,1.1754837145809678,1.010499598127145,1.537186507278364,1.0503868185703533,1.4160672594822856,1.324388068841458,1.341059158235842,1.81381281655461,2.0378745391220034,1.186931349910057,1.0619222280341403,1.3186303152469285,1.3502740390135617,0.9283815368128293,1.0374187004835234
Moldova,18.974124115666193,18.146158309456233,15.997338911048027,18.059497549111637,19.946134631102176,17.398616013271653,17.336134637109627,17.84263468021306,19.02878955941681,15.655432501672323,14.994655897916646,15.839890550315227,14.743553456219674,17.14898833383746,17.954703227591246,16.06492040883083,16.099033479804913,15.216444645426938,15.04451919244287,17.373395814791596,14.55243030384768,12.57533974368024,13.051263402239757,14.685023986235736
Monaco,14.1,12.490000000000002,13.87,14.23,14.43,15.91,13.35,14.41,14.18,13.81,12.27,13.23,14.63,15.02,14.39,12.29,9.86,12.38,11.05,12.1,10.39,9.38,9.58,10.12
Mongolia,31.384159670543454,27.48382901260022,26.03617047743418,28.36306125156197,32.02546638700946,35.370406830535615,27.98918076997923,32.62853997786186,35.88240385584055,38.15551798739415,37.65508482010729,35.64553380258511,32.61777894336378,37.25270844609413,37.10211150163283,37.347429519937776,35.77513110808955,32.84410615856989,38.40907744719353,34.63944942173654,30.70867756845897,35.329336300102554,32.77130483929201,36.03930207296325
Montenegro,18.400594578370082,17.021628375654977,17.765851003799085,18.052815542806176,19.334660869416073,21.541005685765004,17.531034191772363,19.118100182664847,20.895357585736708,20.44872438189817,16.91277719176379,16.936855694769612,15.10655775382267,22.778803090723542,21.174193024432494,18.39045647345357,15.774625948699477,19.848982548217517,17.00719639472759,17.97523707839152,17.6314603411459,16.321324671760703,16.75093711355236,16.96785496582538
